SL No.,TimeStamp,Duration,X,Y,Quadrant
851,417384,140,454,505,Q4
852,417544,419,445,497,Q4
853,418002,518,585,483,Q5
854,418541,160,502,458,Q4
855,418740,120,586,482,Q5
856,418880,319,594,471,Q5
857,419219,140,597,455,Q5
858,419378,518,559,483,Q5
859,419916,140,468,539,Q4
860,420076,219,480,510,Q4
861,420415,439,593,480,Q5
862,420873,319,670,516,Q5
863,421372,100,749,502,Q5
864,421571,120,688,470,Q5
865,421731,120,684,464,Q5
866,421990,100,552,495,Q5
867,422109,180,556,481,Q5
868,422349,179,554,491,Q5
869,422648,179,503,497,Q4
870,422887,120,463,210,Q7
871,423047,100,329,173,Q7
872,423206,299,203,169,Q7
873,423864,140,501,495,Q4
874,424024,120,499,500,Q4
875,424163,100,570,513,Q5
876,424562,140,494,512,Q4
877,424741,319,578,497,Q5
878,425120,279,627,502,Q5
879,425419,159,551,451,Q5
880,425599,199,580,407,Q5
881,425818,379,660,401,Q5
882,426217,299,568,412,Q5
883,426536,199,611,404,Q5
884,426755,100,618,417,Q5
885,426875,160,641,407,Q5
886,427233,299,547,421,Q5
887,427572,498,374,418,Q4
888,428111,259,453,398,Q7
889,428410,120,524,394,Q7
890,428549,120,684,346,Q8
891,428689,359,699,345,Q8
892,429108,259,412,404,Q4
893,429466,239,458,411,Q4
894,429766,119,509,402,Q4
895,430065,518,409,405,Q4
896,430603,239,459,373,Q7
897,430862,120,505,341,Q7
898,431002,239,549,306,Q8
899,431261,139,586,318,Q8
900,431520,100,490,517,Q4
901,431799,100,581,500,Q5
902,432058,159,423,504,Q4
903,432258,180,421,506,Q4
904,432497,100,506,509,Q4
905,432636,140,509,499,Q4
906,432856,120,486,382,Q7
907,432995,518,470,328,Q7
908,433633,139,465,337,Q7
909,433793,140,471,328,Q7
910,433952,578,551,296,Q8
911,434550,977,565,297,Q8
912,435587,120,396,448,Q4
913,435787,319,423,426,Q4
914,436125,160,412,527,Q4
915,436305,100,410,503,Q4
916,436684,718,396,423,Q4
917,437461,100,406,433,Q4
918,437621,239,391,503,Q4
919,437880,120,394,505,Q4
920,438040,159,386,514,Q4
921,438219,339,380,503,Q4
922,438578,120,354,444,Q4
923,438717,279,351,429,Q4
924,439415,957,348,429,Q4
925,440472,399,363,365,Q7
926,440911,159,406,343,Q7
927,441190,239,446,340,Q7
928,441469,200,537,329,Q8
929,441688,239,456,387,Q7
930,441947,319,545,382,Q8
931,442286,219,511,387,Q7
932,442825,140,418,354,Q7
933,442984,120,331,369,Q7
934,443283,179,513,304,Q7
935,443542,219,436,390,Q7
936,443801,279,518,391,Q7
937,444101,259,515,396,Q7
938,444380,678,419,347,Q7
939,445077,379,424,355,Q7
940,445476,399,346,425,Q4
941,445895,478,372,431,Q4
942,446393,159,369,434,Q4
943,446573,439,427,500,Q4
944,447111,100,501,524,Q4
945,447271,698,415,516,Q4
946,448028,219,402,527,Q4
947,448387,379,470,531,Q4
948,448786,259,544,527,Q5
949,449065,100,459,450,Q4
950,449284,558,458,447,Q4
951,449862,180,535,626,Q5
952,450102,199,576,559,Q5
953,450560,299,493,688,Q4
954,453092,120,463,525,Q4
955,454109,100,588,505,Q5
956,454308,100,507,519,Q4
957,454428,100,500,507,Q4
958,455485,199,537,423,Q5
959,455744,179,640,422,Q5
960,455943,120,592,413,Q5
961,456103,239,586,413,Q5
962,468584,120,647,579,Q5
963,468883,279,609,572,Q5
964,469182,199,612,579,Q5
965,469421,140,672,594,Q5
966,469780,100,585,519,Q5
967,469979,498,548,501,Q5
968,470518,100,729,621,Q5
969,470697,120,701,586,Q5
970,470996,120,753,602,Q5
971,471594,159,805,528,Q5
972,471873,399,676,654,Q5
973,472292,120,669,655,Q5
974,472432,219,665,639,Q5
975,473309,100,695,668,Q5
976,473608,100,619,613,Q5
977,473728,219,633,682,Q5
978,474007,219,678,651,Q5
979,474426,100,625,673,Q5
980,474645,160,705,657,Q5
981,475083,140,594,593,Q5
982,475243,279,631,571,Q5
983,475542,179,699,592,Q5
984,476379,239,685,660,Q5
985,476858,120,569,539,Q5
986,477177,179,676,530,Q5
987,477376,100,682,547,Q5
988,477556,120,625,588,Q5
989,478353,180,502,106,Q7
990,478652,100,692,545,Q5
991,478951,120,693,498,Q5
992,479111,120,795,504,Q5
993,479450,499,765,495,Q5
994,479968,259,770,454,Q5
995,481164,159,818,501,Q5
996,481483,100,799,500,Q5
997,481663,120,665,620,Q5
998,482002,120,719,641,Q5
999,482719,140,683,586,Q5
1000,483078,179,665,662,Q5
1001,483278,179,723,445,Q5
1002,483497,160,741,404,Q5
1003,483676,139,750,536,Q5
1004,483836,179,773,497,Q5
1005,484035,179,844,509,Q5
1006,484514,140,598,538,Q5
1007,484673,179,580,491,Q5
1008,484873,319,561,512,Q5
1009,485212,180,620,507,Q5
1010,485411,339,582,507,Q5
1011,485770,379,607,485,Q5
1012,486288,160,605,495,Q5
1013,486567,140,556,503,Q5
1014,486767,199,590,490,Q5
1015,490356,120,594,350,Q8
1016,490495,498,594,417,Q5
1017,491013,199,601,416,Q5
1018,491273,179,527,373,Q7
1019,491472,219,493,334,Q7
1020,492010,179,656,349,Q8
1021,492210,339,664,435,Q5
1022,492628,180,585,430,Q5
1023,492908,439,645,541,Q5
1024,493366,140,688,521,Q5
1025,493645,100,626,546,Q5
1026,493884,160,669,429,Q5
1027,494064,180,672,437,Q5
1028,494303,279,606,426,Q5
1029,494602,279,659,433,Q5
1030,494921,180,659,432,Q5
1031,495200,219,656,438,Q5
1032,495440,459,566,427,Q5
1033,495998,199,579,420,Q5
1034,496217,120,641,434,Q5
1035,496357,658,706,382,Q8
1036,497035,339,661,330,Q8
1037,497393,339,762,334,Q8
1038,497792,180,815,498,Q5
1039,498091,119,735,506,Q5
1040,498390,319,823,510,Q5
1041,498809,199,621,419,Q5
1042,499028,140,721,464,Q5
1043,499188,100,785,510,Q5
1044,499347,160,839,505,Q5
1045,499527,160,746,506,Q5
1046,499786,319,694,346,Q8
1047,500125,478,653,340,Q8
1048,500623,558,698,332,Q8
1049,501221,279,693,261,Q8
1050,501520,160,596,339,Q8
1051,501700,279,574,319,Q8
1052,501999,120,581,371,Q8
1053,502139,120,587,367,Q8
1054,502278,299,658,356,Q8
1055,502617,239,611,280,Q8
1056,502876,319,675,389,Q8
1057,503275,100,608,266,Q8
1058,503395,359,627,284,Q8
1059,503813,458,574,317,Q8
1060,504292,399,570,364,Q8
1061,504711,259,644,368,Q8
1062,504990,718,550,373,Q8
1063,505727,279,550,369,Q8
1064,506026,120,478,440,Q4
1065,506186,379,487,372,Q7
1066,506585,100,648,393,Q8
1067,506784,259,671,377,Q8
1068,507063,199,746,378,Q8
1069,507302,498,647,382,Q8
1070,507821,180,457,340,Q7
1071,508060,139,571,376,Q8
1072,508220,518,554,355,Q8
1073,508758,339,496,379,Q7
1074,509117,478,526,370,Q7
1075,509615,219,519,339,Q7
1076,509854,199,559,327,Q8
1077,510074,618,456,341,Q7
1078,510752,179,569,333,Q8
1079,510951,120,568,336,Q8
1080,511090,159,397,396,Q7
1081,511270,200,453,380,Q7
1082,511489,239,495,408,Q4
1083,511848,479,369,417,Q4
1084,512347,419,404,415,Q4
1085,512845,179,501,404,Q4
1086,513144,180,411,405,Q4
1087,513343,339,500,348,Q7
1088,513702,239,460,342,Q7
1089,513962,459,592,331,Q8
1090,514440,100,595,333,Q8
1091,514560,259,684,340,Q8
1092,514839,578,656,341,Q8
1093,516673,100,530,335,Q7
1094,516812,179,547,311,Q8
1095,517052,120,582,427,Q5
1096,517191,319,572,418,Q5
1097,517849,140,759,491,Q5
1098,518009,199,765,510,Q5
1099,518428,219,771,508,Q5
1100,518707,279,695,514,Q5
1101,519065,100,795,535,Q5
1102,519225,160,637,583,Q5
1103,519424,159,585,582,Q5
1104,519604,479,579,579,Q5
1105,520102,379,521,515,Q4
1106,520501,179,550,459,Q5
1107,520700,578,594,482,Q5
1108,521298,120,590,467,Q5
1109,521817,140,567,424,Q5
1110,521976,219,560,437,Q5
1111,522216,478,614,437,Q5
1112,522714,279,556,431,Q5
1113,523053,139,589,417,Q5
1114,523213,140,546,392,Q8
1115,523472,279,493,382,Q7
1116,523771,279,554,385,Q8
1117,524209,100,487,384,Q7
1118,524508,498,670,428,Q5
1119,525047,140,513,386,Q7
1120,525306,419,479,383,Q7
1121,525764,160,542,345,Q8
1122,525964,120,543,344,Q8
1123,526123,120,472,403,Q4
1124,526263,239,468,389,Q7
1125,526542,199,308,330,Q7
1126,526801,179,416,402,Q4
1127,527001,279,355,453,Q4
1128,527320,259,486,484,Q4
1129,527599,199,543,492,Q5
1130,527818,199,504,480,Q4
1131,528097,279,558,483,Q5
1132,528396,140,478,651,Q4
1133,528596,140,519,681,Q4
1134,528795,180,572,693,Q5
1135,529014,459,390,590,Q4
1136,529493,120,510,515,Q4
1137,529632,199,473,479,Q4
1138,529852,239,552,479,Q5
1139,530191,140,389,444,Q4
1140,530350,160,431,471,Q4
1141,530530,160,449,370,Q7
1142,530789,239,502,397,Q7
1143,531088,140,532,382,Q7
1144,531287,199,463,379,Q7
1145,531506,359,422,350,Q7
1146,531885,199,518,321,Q7
1147,532105,299,519,314,Q7
1148,532444,319,650,338,Q8
1149,532882,140,740,345,Q8
1150,533082,179,635,396,Q8
1151,533480,299,566,429,Q5
1152,533939,160,498,510,Q4
1153,534138,259,524,517,Q4
1154,534517,140,705,406,Q5
1155,534876,100,591,452,Q5
1156,535035,818,525,498,Q4
1157,535933,120,566,425,Q5
1158,536072,458,448,530,Q4
1159,536551,219,492,517,Q4
1160,536830,100,408,448,Q4
1161,536949,379,410,450,Q4
1162,537388,179,427,630,Q4
1163,537587,239,387,452,Q4
1164,537926,120,139,262,Q7
1165,538066,478,46,220,Q7
1166,538624,219,394,370,Q7
1167,538923,179,448,367,Q7
1168,539123,199,445,349,Q7
1169,539342,518,412,348,Q7
1170,539920,100,465,326,Q7
1171,540040,219,501,262,Q7
1172,540279,279,531,312,Q7
1173,540618,638,552,311,Q8
1174,541316,179,677,272,Q8
1175,541535,199,601,284,Q8
1176,541754,299,629,286,Q8
1177,542073,120,677,298,Q8
1178,542233,120,681,290,Q8
1179,542412,359,633,287,Q8
1180,542871,518,721,320,Q8
1181,543449,100,540,388,Q8
1182,543569,239,577,374,Q8
1183,543828,219,647,370,Q8
1184,544227,120,375,495,Q4
1185,544366,219,396,441,Q4
1186,544625,518,403,541,Q4
1187,545303,479,391,535,Q4
1188,545802,219,443,632,Q4
1189,546101,678,415,635,Q4
1190,546799,140,416,626,Q4
1191,547018,160,423,586,Q4
1192,547237,199,409,533,Q4
1193,547456,180,398,469,Q4
1194,547656,180,397,482,Q4
1195,548154,359,375,694,Q4
1196,548732,239,494,730,Q4
1197,548992,538,518,654,Q4
1198,549550,140,566,648,Q5
1199,549709,259,504,691,Q4
1200,550148,120,548,690,Q5
1201,550527,120,360,586,Q4
1202,550906,139,671,560,Q5
1203,551105,140,619,561,Q5
1204,551564,120,611,561,Q5
1205,551723,120,626,561,Q5
1206,552501,199,588,619,Q5
1207,554056,120,880,495,Q5
1208,554694,179,731,673,Q5
1209,555352,120,743,659,Q5
1210,557684,180,744,481,Q5
1211,557904,279,741,470,Q5
1212,558203,100,735,462,Q5
1213,558362,180,811,456,Q5
1214,558681,279,833,456,Q5
1215,559000,339,746,521,Q5
1216,559379,160,784,484,Q5
1217,559618,359,736,675,Q5
1218,560256,180,763,680,Q5
1219,560555,100,774,652,Q5
1220,560954,120,756,589,Q5
1221,561253,100,755,717,Q5
1222,561453,120,715,726,Q5
1223,562110,159,710,576,Q5
1224,562430,140,585,612,Q5
1225,562988,159,637,598,Q5
1226,563167,199,529,607,Q4
1227,563386,259,548,620,Q5
1228,563706,279,544,617,Q5
1229,564005,140,551,603,Q5
1230,564184,160,646,734,Q5
1231,564363,179,636,676,Q5
1232,564962,160,711,697,Q5
1233,565161,159,622,702,Q5
1234,565360,359,628,687,Q5
1235,565759,140,641,693,Q5
1236,566676,120,728,745,Q5
1237,566856,140,726,761,Q5
1238,567015,140,729,757,Q5
1239,567214,160,565,775,Q5
1240,567394,179,591,775,Q5
1241,567673,120,630,685,Q5
1242,568251,479,765,714,Q5
1243,568750,180,658,747,Q5
1244,568949,279,575,767,Q5
1245,569368,100,703,775,Q5
1246,569487,139,731,767,Q5
1247,569747,180,114,236,Q7
1248,569946,140,48,227,Q7
1249,570106,419,84,237,Q7
1250,570644,179,710,703,Q5
1251,571042,140,731,706,Q5
1252,571302,120,753,703,Q5
1253,571461,299,671,769,Q5
1254,571780,140,574,740,Q5
1255,571960,180,719,720,Q5
1256,572338,977,710,702,Q5
1257,573355,100,695,778,Q5
1258,573535,179,647,764,Q5
1259,573834,120,804,624,Q5
1260,573973,100,803,615,Q5
1261,574133,140,701,675,Q5
1262,574332,120,737,712,Q5
1263,574532,100,766,703,Q5
1264,574671,140,833,608,Q5
1265,574930,279,903,613,Q5
1266,575469,339,542,732,Q5
1267,575827,279,626,696,Q5
1268,576226,100,681,691,Q5
1269,576366,498,577,619,Q5
1270,576884,120,654,629,Q5
1271,577024,120,656,614,Q5
1272,577323,239,544,759,Q5
1273,577642,259,565,756,Q5
1274,577921,818,571,746,Q5
1275,578758,239,489,752,Q4
1276,579018,179,481,734,Q4
1277,579217,279,533,719,Q6
1278,579516,199,679,795,Q5
1279,579915,339,514,789,Q4
1280,580513,139,515,628,Q4
1281,580712,120,478,607,Q4
1282,580931,180,530,618,Q4
1283,581151,120,671,701,Q5
1284,581450,160,609,696,Q5
1285,581968,160,463,691,Q4
1286,582307,120,464,692,Q4
1287,582447,259,386,695,Q4
1288,582726,159,502,643,Q4
1289,583005,100,440,652,Q4
1290,583204,120,569,615,Q5
1291,583344,339,611,624,Q5
1292,583902,219,72,208,Q7
1293,584201,120,587,534,Q5
1294,584401,279,524,619,Q4
1295,584859,319,571,609,Q5
1296,585218,199,563,611,Q5
1297,585437,160,519,608,Q4
1298,585617,319,519,615,Q4
1299,585956,239,519,613,Q4
1300,586315,239,528,597,Q4
1301,586753,379,522,615,Q4
1302,587172,419,619,555,Q5
1303,587810,140,601,535,Q5
1304,587969,379,615,541,Q5
1305,588807,219,53,203,Q7
1306,589046,359,47,237,Q7
1307,589425,578,90,221,Q7
1308,590123,160,52,220,Q7
1309,590402,100,600,574,Q5
1310,590761,120,483,653,Q4
1311,590900,120,499,615,Q4
1312,591040,160,533,621,Q6
1313,591259,219,556,609,Q5
1314,591498,100,577,614,Q5
1315,591618,180,591,604,Q5
1316,591817,359,639,557,Q5
1317,592296,120,544,597,Q5
1318,592515,259,583,616,Q5
1319,592814,259,475,669,Q4
1320,593093,299,529,603,Q4
1321,593492,100,529,602,Q4
1322,593731,100,1061,601,Q5
1323,594130,100,104,228,Q7
1324,594270,199,38,220,Q7
1325,594549,439,473,170,Q7
1326,595067,199,63,221,Q7
1327,595286,239,105,226,Q7
1328,595566,160,301,218,Q7
1329,595745,678,262,224,Q7
1330,596463,120,546,204,Q8
1331,596941,120,1020,448,Q5
1332,597260,100,1034,248,Q8
1333,597440,199,988,555,Q5
1334,597799,120,1047,643,Q5
1335,598317,259,1048,235,Q8
1336,598616,179,1046,233,Q8
1337,598835,259,1110,216,Q9
1338,599134,379,1098,212,Q9
1339,599573,100,1114,577,Q6
1340,599792,100,1035,539,Q5
1341,599912,159,1014,612,Q5
1342,600091,179,989,560,Q5
1343,600351,120,849,689,Q5
1344,600690,100,826,472,Q5
1345,600889,140,861,497,Q5
1346,601308,259,911,480,Q5
1347,601587,139,847,512,Q5
1348,601786,140,840,503,Q5
1349,602005,179,760,461,Q5
1350,602225,140,770,427,Q5
1351,602384,199,842,388,Q8
1352,602783,100,869,302,Q8
1353,603381,239,819,388,Q8
1354,603740,419,842,406,Q5
1355,604518,120,795,338,Q8
1356,604697,140,795,341,Q8
1357,605136,140,944,363,Q8
1358,605614,239,973,371,Q8
1359,605973,120,1009,417,Q5
1360,606172,100,1022,418,Q5
1361,606292,339,895,350,Q8
1362,606691,140,915,377,Q8
1363,606970,160,816,426,Q5
1364,607149,179,762,437,Q5
1365,607588,339,820,531,Q5
1366,608445,399,700,109,Q8
1367,609063,100,752,95,Q8
1368,609342,140,309,459,Q4
1369,609522,199,400,487,Q4
1370,609741,120,520,601,Q4
1371,609960,120,387,593,Q4
1372,610100,180,324,628,Q4
1373,610299,279,331,627,Q4
1374,610638,120,386,616,Q4
1375,610778,538,401,623,Q4
1376,611356,259,421,622,Q4
1377,611635,100,467,592,Q4
1378,611755,160,461,588,Q4
1379,611934,299,387,630,Q4
1380,612433,160,452,576,Q4
1381,612652,219,520,586,Q4
1382,612891,319,536,572,Q5
1383,613290,339,457,596,Q4
1384,613649,239,410,659,Q4
1385,614147,259,429,674,Q4
1386,614506,160,487,669,Q4
1387,614706,100,489,669,Q4
1388,614865,319,518,585,Q4
1389,615204,379,493,641,Q4
1390,615643,160,506,636,Q4
1391,615822,439,445,642,Q4
1392,616340,179,483,626,Q4
1393,616580,100,478,640,Q4
1394,616699,159,512,621,Q4
1395,616978,199,512,619,Q4
1396,617198,100,526,606,Q4
1397,617317,140,520,626,Q4
1398,617477,478,527,618,Q4
1399,618075,120,523,565,Q4
1400,618254,219,568,561,Q5
1401,618494,160,585,564,Q5
1402,618673,180,630,564,Q5
1403,618992,199,574,544,Q5
1404,619311,439,520,482,Q4
1405,619770,179,571,556,Q5
1406,619969,100,565,554,Q5
1407,620109,140,540,557,Q5
1408,620388,159,490,472,Q4
1409,620567,279,523,462,Q4
1410,620886,259,591,481,Q5
1411,621165,100,467,457,Q4
1412,621305,239,485,391,Q7
1413,621564,279,480,386,Q7
1414,621863,100,473,513,Q4
1415,621983,100,491,485,Q4
1416,622102,259,529,481,Q4
1417,622461,299,479,365,Q7
1418,622940,140,1117,443,Q6
1419,623159,339,1013,380,Q8
1420,623558,179,1179,687,Q6
1421,624415,140,757,477,Q5
1422,624754,219,669,553,Q5
1423,625153,179,722,594,Q5
1424,625352,140,789,489,Q5
1425,625771,160,731,625,Q5
1426,625990,239,772,391,Q8
1427,626389,100,755,559,Q5
1428,626668,199,773,501,Q5
1429,627047,180,831,514,Q5
1430,627246,299,859,524,Q5
1431,627844,100,707,585,Q5
1432,628044,399,685,491,Q5
1433,628542,179,773,649,Q5
1434,628762,199,779,523,Q5
1435,628981,140,746,489,Q5
1436,629380,180,828,508,Q5
1437,629579,239,875,486,Q5
1438,629838,100,818,501,Q5
1439,629978,100,730,628,Q5
1440,630357,259,880,551,Q5
1441,630855,160,802,655,Q5
1442,631234,140,832,674,Q5
1443,631453,160,807,579,Q5
1444,631652,100,711,631,Q5
1445,632111,100,685,703,Q5
1446,632470,180,825,646,Q5
1447,632829,140,658,258,Q8
1448,633228,180,656,190,Q8
1449,633447,259,287,460,Q4
1450,633925,100,428,499,Q4
1451,634484,279,488,365,Q7
1452,634783,219,489,485,Q4
1453,635142,100,530,482,Q4
1454,635540,159,515,467,Q4
1455,636338,279,822,704,Q5
1456,636657,180,836,692,Q5
1457,636856,180,845,699,Q5
1458,637056,379,812,733,Q5
1459,637474,139,837,723,Q5
1460,637674,140,796,726,Q5
1461,638072,259,836,713,Q5
1462,638351,479,829,707,Q5
1463,638850,259,857,703,Q5
1464,639887,339,835,692,Q5
1465,641183,179,804,731,Q5
1466,641502,120,777,725,Q5
1467,641641,180,784,655,Q5
1468,641980,139,777,707,Q5
1469,642180,239,784,715,Q5
1470,642538,319,791,781,Q5
1471,642877,139,782,794,Q5
1472,643037,100,786,789,Q5
1473,643156,199,735,774,Q5
1474,643376,359,775,810,Q2
1475,643894,120,846,816,Q2
1476,644054,180,960,741,Q5
1477,644253,399,900,745,Q5
1478,644871,239,851,631,Q5
1479,645629,180,691,680,Q5
1480,645928,120,673,681,Q5
1481,646227,140,714,723,Q5
1482,646566,239,731,684,Q5
1483,647044,100,722,715,Q5
1484,647244,100,796,650,Q5
1485,647941,100,675,732,Q5
1486,648061,140,665,749,Q5
1487,648280,120,750,707,Q5
1488,648420,179,745,705,Q5
1489,648859,279,785,630,Q5
1490,649676,279,734,727,Q5
1491,650115,199,772,640,Q5
1492,650434,199,809,611,Q5
1493,651092,100,746,712,Q5
1494,651231,179,750,716,Q5
1495,651430,120,761,723,Q5
1496,651789,199,751,705,Q5
1497,652068,140,814,715,Q5
1498,652368,179,766,721,Q5
1499,652667,199,741,703,Q5
1500,652886,399,722,639,Q5
1501,653484,618,722,633,Q5
1502,654302,199,717,641,Q5
1503,654860,199,744,705,Q5
1504,655558,140,754,719,Q5
1505,655896,239,773,709,Q5
1506,656176,120,785,707,Q5
1507,656315,219,771,704,Q5
1508,656554,120,772,703,Q5
1509,656694,239,772,716,Q5
1510,657013,140,824,690,Q5
1511,658448,179,854,651,Q5
1512,658688,100,700,676,Q5
1513,658847,100,719,679,Q5
1514,658987,180,719,668,Q5
1515,659286,160,753,658,Q5
1516,659545,279,769,739,Q5
1517,660103,120,683,679,Q5
1518,660342,180,720,688,Q5
1519,660542,120,804,639,Q5
1520,660881,100,850,643,Q5
1521,661260,219,855,623,Q5
1522,661559,100,826,619,Q5
1523,661678,140,838,620,Q5
1524,661858,159,856,621,Q5
1525,662037,100,765,600,Q5
1526,662237,219,797,624,Q5
1527,662655,120,777,628,Q5
1528,663094,199,750,563,Q5
1529,663752,120,786,554,Q5
1530,664350,159,836,544,Q5
1531,664629,140,861,567,Q5
1532,665008,120,688,557,Q5
1533,665785,180,876,712,Q5
1534,665985,239,877,734,Q5
1535,666404,259,829,534,Q5
1536,666702,259,820,531,Q5
1537,667181,239,864,524,Q5
1538,667540,140,667,580,Q5
1539,667699,120,649,552,Q5
1540,667839,339,641,545,Q5
1541,668198,219,630,602,Q5
1542,668995,100,668,582,Q5
1543,669294,219,656,628,Q5
1544,669594,239,783,634,Q5
1545,669932,139,701,645,Q5
1546,670491,120,704,646,Q5
1547,670690,179,592,261,Q8
1548,670929,140,598,232,Q8
1549,671089,319,600,219,Q8
1550,671787,139,436,497,Q4
1551,671966,399,506,455,Q4
1552,672385,159,574,477,Q5
1553,672584,199,517,473,Q4
1554,672843,279,616,472,Q5
1555,673282,140,888,614,Q5
1556,674000,339,820,532,Q5
1557,674378,160,875,504,Q5
1558,674578,160,820,570,Q5
1559,675116,120,809,658,Q5
1560,675355,199,799,694,Q5
1561,675834,199,817,555,Q5
1562,676053,179,792,546,Q5
1563,676572,140,846,543,Q5
1564,676751,698,759,815,Q2
1565,677469,439,812,709,Q5
1566,677927,140,834,660,Q5
1567,678466,140,813,526,Q5
1568,678625,279,810,531,Q5
1569,678924,199,819,604,Q5
1570,679323,179,747,504,Q5
1571,679762,140,827,658,Q5
1572,680120,219,819,689,Q5
1573,680360,159,797,707,Q5
1574,680818,199,786,692,Q5
1575,681038,100,780,690,Q5
1576,681576,179,688,718,Q5
1577,681775,598,783,753,Q5
1578,682493,159,679,672,Q5
1579,682692,120,650,649,Q5
1580,682832,219,660,657,Q5
1581,683889,179,656,615,Q5
1582,684367,180,631,614,Q5
1583,684706,140,650,585,Q5
1584,684965,319,647,569,Q5
1585,685324,160,644,558,Q5
1586,685783,159,647,563,Q5
1587,685982,219,686,517,Q5
1588,686500,120,635,659,Q5
1589,686660,419,649,664,Q5
1590,687178,180,702,646,Q5
1591,687378,120,716,659,Q5
1592,687517,219,720,729,Q5
1593,687757,120,719,706,Q5
1594,688753,100,762,591,Q5
1595,689072,159,729,585,Q5
1596,689272,319,745,501,Q5
1597,689611,319,736,491,Q5
1598,690109,120,706,493,Q5
1599,690548,120,750,488,Q5
1600,690867,120,728,508,Q5
1601,691046,199,823,521,Q5
1602,691285,160,777,409,Q5
1603,691465,199,829,426,Q5
1604,691684,239,861,452,Q5
1605,692382,299,737,602,Q5
1606,692741,139,699,603,Q5
1607,692980,140,687,585,Q5
1608,693638,120,777,646,Q5
1609,693778,239,790,652,Q5
1610,694236,100,712,650,Q5
1611,694356,159,715,673,Q5
1612,694735,100,741,610,Q5
1613,695333,140,780,657,Q5
1614,695512,120,819,654,Q5
1615,695652,159,810,669,Q5
1616,695971,139,850,665,Q5
1617,696130,299,855,689,Q5
1618,696689,139,858,599,Q5
1619,697187,239,813,781,Q5
1620,697785,459,874,707,Q5
1621,698463,259,810,786,Q5
1622,698762,140,858,688,Q5
1623,698922,140,847,700,Q5
1624,699161,718,816,769,Q5
1625,700038,399,829,766,Q5
1626,700477,179,725,821,Q2
1627,700676,339,795,851,Q2
1628,701035,199,930,815,Q2
1629,701254,399,901,811,Q2
1630,701832,179,785,727,Q5
1631,702072,140,761,697,Q5
1632,702351,219,782,685,Q5
1633,702610,120,801,679,Q5
1634,702750,179,786,691,Q5
1635,703029,100,801,698,Q5
1636,703846,140,640,259,Q8
1637,704046,279,639,250,Q8
1638,704524,478,487,407,Q4
1639,705022,179,484,359,Q7
1640,705222,219,487,353,Q7
1641,705541,100,508,442,Q4
1642,705880,160,584,485,Q5
1643,706119,180,447,489,Q4
1644,706558,199,408,507,Q4
1645,706956,100,534,454,Q5
1646,707415,299,887,799,Q5
1647,707734,160,850,807,Q2
1648,707933,140,849,812,Q2
1649,708252,100,813,792,Q5
1650,708372,339,798,764,Q5
1651,708731,379,751,760,Q5
1652,709229,179,853,743,Q5
1653,709429,299,876,742,Q5
1654,709867,180,813,665,Q5
1655,710725,139,770,855,Q2
1656,710884,179,741,844,Q2
1657,711123,319,825,839,Q2
1658,711462,199,826,843,Q2
1659,711682,179,829,840,Q2
1660,711881,120,830,834,Q2
1661,712020,738,793,844,Q2
1662,712838,359,825,807,Q2
1663,713416,120,724,671,Q5
